CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,LIBRE-PANDO,MDA,MTS,MNR,UPP,FRI,FSUTCP,APB-SUMATE,A-UPP,NGP,AAGP,FE
2,Manuripi,3,Filadelfia,1149,Chive,41,U.E. Chive,9002747,2,4,35,,6,56,11,0,23,0,3,,
2,Manuripi,3,Filadelfia,1151,Curichon,42,U.E. Curichon,9002757,1,5,34,,2,3,6,0,122,0,3,,
2,Manuripi,3,Filadelfia,2802,San Antonio (Chive),46,U.E. San Antonio,9002767,1,1,13,,3,33,0,0,11,1,5,,
2,Manuripi,3,Filadelfia,2897,Luz de America,80,U.E. Luz De America,9002777,1,2,32,,1,9,2,0,91,2,21,,
2,Manuripi,3,Filadelfia,3257,Alta Gracia,1,U.E. Alta Gracia,9002527,1,1,54,,1,10,3,0,4,1,3,,
2,Manuripi,3,Filadelfia,3298,Holanda,1,U.E. De Holanda,9002537,1,10,109,,10,46,6,0,14,1,7,,
2,Manuripi,3,Filadelfia,3298,Holanda,1,U.E. De Holanda,9002547,2,13,107,,8,22,3,0,9,0,6,,
2,Manuripi,3,Filadelfia,3299,Soberania,1,U.E.  Juancito Pinto,9002557,1,9,15,,8,67,9,0,38,0,19,,
2,Manuripi,3,Filadelfia,3299,Soberania,1,U.E.  Juancito Pinto,9002567,2,13,40,,5,77,2,0,17,0,16,,
2,Manuripi,3,Filadelfia,3402,La Cruz,1,U.E. De La Cruz,9002577,1,1,1,,1,2,4,0,2,0,22,,
2,Manuripi,3,Filadelfia,3529,Florida (Chive),1,U.E.  Florida,9002587,1,40,43,,0,14,10,0,1,1,17,,
2,Manuripi,3,Filadelfia,3758,Nueva Alianza,1,U.E. Nueva Alianza,9002597,1,32,46,,11,33,11,0,14,0,36,,
2,Manuripi,3,Filadelfia,3758,Nueva Alianza,1,U.E. Nueva Alianza,9002607,2,13,26,,7,19,3,0,2,0,23,,
2,Manuripi,3,Filadelfia,3880,Villa Primero de Mayo,1,U.E. Villa America,9002617,1,3,39,,1,33,2,0,2,3,11,,
2,Manuripi,3,Filadelfia,3909,Ucia,1,U.E. Ucia,9002627,1,0,5,,1,53,2,0,37,1,4,,
2,Manuripi,3,Filadelfia,4269,Puerto Sucre,25955,U. E. Puerto Sucre,9002787,1,3,36,,9,70,25,0,23,0,3,,
2,Manuripi,3,Filadelfia,4269,Puerto Sucre,25955,U. E. Puerto Sucre,9002797,2,3,7,,1,28,11,0,5,0,2,,
2,Manuripi,3,Filadelfia,4270,11 de Septiembre,25956,U. E. Arnoldo Gonzales,9002807,1,27,37,,5,28,6,0,7,2,9,,
2,Manuripi,3,Filadelfia,4271,18 de Noviembre,25957,U. E. Bernardino Racua,9002817,1,9,26,,1,53,5,0,6,6,5,,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1155,Gonzalo Moreno,47,U.E. Luz En El Camino,9002837,1,13,,6,,60,30,0,,,19,51,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1155,Gonzalo Moreno,47,U.E. Luz En El Camino,9002847,2,17,,2,,32,53,0,,,23,52,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1155,Gonzalo Moreno,47,U.E. Luz En El Camino,9002857,3,15,,12,,53,31,0,,,10,70,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1155,Gonzalo Moreno,47,U.E. Luz En El Camino,9002867,4,5,,4,,41,27,0,,,13,96,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1155,Gonzalo Moreno,47,U.E. Luz En El Camino,9002877,5,25,,8,,34,26,0,,,16,59,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1157,Portachuelo Centro,51,U.E.  Portachuelo Dios Es Amor,9002947,1,0,,0,,2,1,0,,,1,190,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1157,Portachuelo Centro,51,U.E.  Portachuelo Dios Es Amor,9002957,2,0,,1,,2,1,0,,,1,53,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1157,Portachuelo Centro,26075,Sede Portachuelo Medio (Tacana),9002967,1,5,,0,,5,4,0,,,26,125,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1159,Agua Dulce,49,U.E. Agua Dulce,9002917,1,31,,1,,24,4,0,,,37,97,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1160,Las Piedras,48,U.E. Pedro Herrera,9002887,1,75,,1,,42,20,0,,,4,34,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1160,Las Piedras,48,U.E. Pedro Herrera,9002897,2,75,,9,,34,12,0,,,9,27,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1160,Las Piedras,48,U.E. Pedro Herrera,9002907,3,79,,5,,29,13,0,,,15,27,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1161,Miraflores,50,U.E. Miraflores,9002927,1,27,,5,,51,3,0,,,2,71,
3,Madre de Dios,1,Puerto Gonzalo Moreno,1161,Miraflores,50,U.E. Miraflores,9002937,2,2,,3,,14,1,0,,,0,19,
3,Madre de Dios,1,Puerto Gonzalo Moreno,3881,Contravaricia,1,U.E. 2 de Agosto,9002827,1,39,,1,,16,6,0,,,5,100,
3,Madre de Dios,2,San Lorenzo,1142,Loreto,35,U.E.  6 de Junio,9003057,1,2,44,4,0,20,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1164,Palestina (M.de Dios),55,U.E.  Genoveva Rios,9003137,1,0,34,3,1,32,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1166,Trinidacito,54,U.E. Gregoria Destre Maturana,9003117,1,5,92,5,1,67,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1166,Trinidacito,54,U.E. Gregoria Destre Maturana,9003127,2,0,6,1,0,10,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1172,Blanca Flor,52,U.E.  24 de Septiembre,9003067,1,4,55,4,0,118,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1172,Blanca Flor,52,U.E.  24 de Septiembre,9003077,2,0,63,1,1,112,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1172,Blanca Flor,52,U.E.  24 de Septiembre,9003087,3,4,34,3,0,143,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1172,Blanca Flor,52,U.E.  24 de Septiembre,9003097,4,2,50,2,0,139,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1172,Blanca Flor,52,U.E.  24 de Septiembre,9003107,5,0,7,1,0,19,,0,,,,,
3,Madre de Dios,2,San Lorenzo,2754,Vista Alegre,56,U.E. Vista Alegre,9003147,1,5,44,1,3,130,,0,,,,,
3,Madre de Dios,2,San Lorenzo,2754,Vista Alegre,56,U.E. Vista Alegre,9003157,2,1,9,2,0,29,,0,,,,,
3,Madre de Dios,2,San Lorenzo,2800,Galilea,57,U.E. Galilea,9003167,1,1,10,1,0,165,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3067,Sinaí,1,U.E.  Bruno Racua,9002977,1,5,16,2,0,36,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3068,Ibéria,1,U.E. De Iberia,9002987,1,24,0,0,2,18,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3253,Naranjal,1,U.E.  Soledad,9002997,1,2,99,1,0,98,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3253,Naranjal,1,U.E.  Soledad,9003007,2,1,10,0,0,10,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3428,San Salvador,25028,Escuela Eduardo Abaroa,9003177,1,3,4,1,6,72,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3882,Samaria,1,U.E. 21 de Septiembre,9003017,1,1,21,0,1,72,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3883,Genechiquia,1,U.E. 6 de Agosto,9003027,1,4,17,1,0,133,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3884,Exaltación,1,U.E. 27 de Mayo,9003037,1,3,12,10,2,108,,0,,,,,
3,Madre de Dios,2,San Lorenzo,3885,Nuevo Horizonte,1,U.E. Nuevo Horizonte,9003047,1,5,9,2,1,40,,0,,,,,
3,Madre de Dios,2,San Lorenzo,4173,Charal,25573,U.E. Charal,9003187,1,11,20,6,4,79,,0,,,,,
3,Madre de Dios,2,San Lorenzo,4251,El Retorno,25934,U.E. Simón Bolivar,9003197,1,0,5,4,0,70,,0,,,,,
3,Madre de Dios,2,San Lorenzo,4252,Brigida,25935,U.E. Samuel Guillen,9003207,1,1,30,2,1,20,,0,,,,,
3,Madre de Dios,2,San Lorenzo,4254,Navidad,25937,U.E. 12 de Abril,9003217,1,4,1,0,0,66,,0,,,,,
3,Madre de Dios,2,San Lorenzo,4275,Nueva Esperanza,25961,U. E. 21 de Septiembre,9003227,1,12,3,1,0,83,,0,,,,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003307,1,,4,,,63,95,0,,,4,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003317,2,,8,,,69,78,0,,,7,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003327,3,,5,,,73,74,0,,,9,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003337,4,,6,,,64,89,0,,,6,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003347,5,,6,,,78,71,0,,,8,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003357,6,,6,,,62,93,0,,,5,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003367,7,,5,,,54,102,0,,,2,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003377,8,,11,,,68,85,0,,,9,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003387,9,,2,,,89,72,0,,,7,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003397,10,,7,,,68,98,0,,,8,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003407,11,,4,,,77,86,0,,,5,,
3,Madre de Dios,3,Sena,1173,El Sena,62,U.E. El Sena,9003417,12,,6,,,49,62,0,,,5,,
3,Madre de Dios,3,Sena,1173,El Sena,32491,U.E. Mariano Justiniano Orbe,9003537,1,,1,,,19,37,0,,,2,,
3,Madre de Dios,3,Sena,1176,Santa Rosa del Manupare,65,U.E. Santa Rosa,9003437,1,,0,,,7,82,0,,,0,,
3,Madre de Dios,3,Sena,1177,Las Mercedes,64,U.E. Las Mercedes,9003427,1,,0,,,9,63,0,,,0,,
3,Madre de Dios,3,Sena,1179,Palma Real,66,U.E. Palma Real,9003447,1,,5,,,32,104,0,,,10,,
3,Madre de Dios,3,Sena,1179,Palma Real,66,U.E. Palma Real,9003457,2,,23,,,11,127,0,,,3,,
3,Madre de Dios,3,Sena,1179,Palma Real,66,U.E. Palma Real,9003467,3,,4,,,19,95,0,,,7,,
3,Madre de Dios,3,Sena,3252,Remanzo,1,U.E. Remanso,9003237,1,,1,,,17,41,0,,,1,,
3,Madre de Dios,3,Sena,3300,El Turi (Carretera),2,U.E.  2 de Agosto,9003287,1,,0,,,11,75,0,,,0,,
3,Madre de Dios,3,Sena,3317,Pekin,2,U.E. De Pekin,9003297,1,,0,,,7,43,0,,,2,,
3,Madre de Dios,3,Sena,3530,El Turi (Comunidad Indígena),1,U.E. El Turi (Rio Manurape),9003247,1,,8,,,19,119,0,,,13,,
3,Madre de Dios,3,Sena,3530,El Turi (Comunidad Indígena),1,U.E. El Turi (Rio Manurape),9003257,2,,1,,,2,12,0,,,10,,
3,Madre de Dios,3,Sena,3886,San Salvador,1,U.E. San Francisco,9003267,1,,3,,,10,100,0,,,0,,
3,Madre de Dios,3,Sena,3891,Santa Elena,1,U.E. Santa Elena,9003277,1,,0,,,29,113,0,,,0,,
3,Madre de Dios,3,Sena,4014,Copacabana,25330,U.E. 4 de Agosto,9003477,1,,0,,,15,95,0,,,2,,
3,Madre de Dios,3,Sena,4103,Villa Cotoca,25512,U.E. 1ro. de Mayo,9003487,1,,1,,,36,52,0,,,0,,
3,Madre de Dios,3,Sena,4104,Brígida II,25513,U.E. Mahanain,9003497,1,,0,,,3,57,0,,,1,,
3,Madre de Dios,3,Sena,4105,Monte Sinai,25514,U.E. Juana Azurduy De Padilla,9003507,1,,1,,,65,53,0,,,4,,
3,Madre de Dios,3,Sena,4106,San Antonio,25515,U.E. San Antonio,9003547,1,,2,,,18,36,0,,,3,,
3,Madre de Dios,3,Sena,4274,Girado,25960,U. E. Nuestra Señora del Carmen,9003517,1,,7,,,36,111,0,,,5,,
3,Madre de Dios,3,Sena,4274,Girado,25960,U. E. Nuestra Señora del Carmen,9003527,2,,3,,,8,29,0,,,5,,
4,Abuná,1,Santa Rosa,1181,Santa Rosa del Abuna,69,U.E. Abuna,9003607,1,90,,,21,34,6,0,,,,,
4,Abuná,1,Santa Rosa,3301,1 de Mayo,1,U.E.  Zacarias Moreno,9003557,1,49,,,9,88,36,0,,,,,
4,Abuná,1,Santa Rosa,3301,1 de Mayo,1,U.E.  Zacarias Moreno,9003567,2,41,,,18,79,24,0,,,,,
4,Abuná,1,Santa Rosa,3697,Villa El Carmen,1,U.E. Augusto Gutierrez Banzer,9003577,1,27,,,6,66,5,0,,,,,
4,Abuná,1,Santa Rosa,3759,Nueva Esperanza(Urbanización Puerto Morales),1,U.E. Genoveva Ríos,9003587,1,18,,,131,10,5,0,,,,,
4,Abuná,1,Santa Rosa,3910,Mariscal Antonio José de Sucre Bernardino Racua,1,U.E. Pedro Domingo Murrillo,9003597,1,27,,,27,27,7,0,,,,,
4,Abuná,1,Santa Rosa,4253,Nacebe,25936,U.E. Benito Tirina Suarez,9003617,1,7,,,31,20,19,0,,,,,
4,Abuná,1,Santa Rosa,4443,Comunidad  Alto Bahia,26363,U.E. Walter Melgar Mejía,9003627,1,6,,,20,46,16,0,,,,,
4,Abuná,2,Ingavi,1185,Humaita,73,U.E. Humaita,9003647,1,66,43,,,54,,0,,,4,,
4,Abuná,2,Ingavi,1185,Humaita,73,U.E. Humaita,9003657,2,73,49,,,57,,0,,,1,,
4,Abuná,2,Ingavi,1185,Humaita,73,U.E. Humaita,9003667,3,34,17,,,20,,0,,,3,,
4,Abuná,2,Ingavi,1186,Ingavi,74,U.E. Ingavi,9003677,1,42,22,,,11,,0,,,61,,
4,Abuná,2,Ingavi,1187,Derrepente,75,U.E. Derrepente,9003687,1,36,5,,,0,,0,,,2,,
4,Abuná,2,Ingavi,3531,Las Amalias,1,U.E. Las Amalias,9003637,1,16,5,,,1,,0,,,18,,
4,Abuná,2,Ingavi,4265,Mapiri,25951,U. E. San Antonio,9003697,1,13,60,,,26,,0,,,11,,
4,Abuná,2,Ingavi,4266,Barro Alto,25952,U. E. 10 de Marzo,9003707,1,4,2,,,5,,0,,,12,,
4,Abuná,2,Ingavi,4662,Nuevo Milenio,32489,U.E. Nuevo Milenio,9003717,1,5,5,,,9,,0,,,21,,
5,Federico Román,1,Nueva Esperanza,2796,Nueva Esperanza,76,U.E.  Manuel Estremadoiro Martinez,9003767,1,68,9,,,,40,0,,,,,
5,Federico Román,1,Nueva Esperanza,2796,Nueva Esperanza,76,U.E.  Manuel Estremadoiro Martinez,9003777,2,45,6,,,,33,0,,,,,
5,Federico Román,1,Nueva Esperanza,3259,Arca de Israel,1,U.E.  Monte Sinai,9003727,1,5,118,,,,4,0,,,,,
5,Federico Román,1,Nueva Esperanza,3302,Puerto Consuelo,1,U.E. Rufino Chao,9003737,1,7,30,,,,13,0,,,,,
5,Federico Román,1,Nueva Esperanza,3404,Puerto Consuelo Area 2,1,U.E. Gral. Federico Román,9003747,1,30,18,,,,27,0,,,,,
5,Federico Román,1,Nueva Esperanza,3911,Gran Cruz,1,U.E. La Gran Cruz,9003757,1,3,32,,,,3,0,,,,,
5,Federico Román,1,Nueva Esperanza,4107,Nueva Unión,25516,U.E. Bruno Racua,9003787,1,7,32,,,,76,0,,,,,
5,Federico Román,1,Nueva Esperanza,4268,La Selva,25954,U. E. San Andrés,9003797,1,0,31,,,,13,0,,,,,
5,Federico Román,2,Villa Nueva,1192,Loma Alta,77,U.E.  Andres Idagua,9003827,1,4,39,101,,32,23,,,,,,
5,Federico Román,2,Villa Nueva,1192,Loma Alta,77,U.E.  Andres Idagua,9003837,2,4,44,96,,27,25,,,,,,
5,Federico Román,2,Villa Nueva,1192,Loma Alta,77,U.E.  Andres Idagua,9003847,3,2,22,54,,30,11,,,,,,
5,Federico Román,2,Villa Nueva,1195,Enarevena,78,U.E. Enarevena,9003857,1,21,31,59,,3,0,,,,,,
5,Federico Román,2,Villa Nueva,3303,Santa Fé,1,U.E. Juana Azurduy De Padilla,9003807,1,5,17,28,,17,8,,,,,,
5,Federico Román,2,Villa Nueva,3405,Santa Crucito,1,U.E.  Roberto Gonzales,9003817,1,4,57,83,,7,2,,,,,,
5,Federico Román,2,Villa Nueva,4101,San Ignacio,25510,U.E. Mariscal Sucre,9003867,1,1,18,45,,4,1,,,,,,
5,Federico Román,2,Villa Nueva,4102,Perseverancia,25511,U.E. 24 de Junio,9003877,1,9,11,32,,21,4,,,,,,
5,Federico Román,2,Villa Nueva,4444,Comunidad Campesina  Bella Brisa,26364,U.E. Mario Cortez Vaca,9003887,1,1,26,19,,0,20,,,,,,
5,Federico Román,2,Villa Nueva,4445,Comunidad Campesina  Triunfo,26365,U.E. 24 de Septiembre,9003897,1,22,17,25,,0,0,,,,,,
5,Federico Román,3,Santos Mercado,3065,Reserva,1,19 de Octubre,9003907,1,119,44,3,,8,1,0,,,,,
5,Federico Román,3,Santos Mercado,3065,Reserva,1,19 de Octubre,9003917,2,76,35,10,,14,0,0,,,,,
5,Federico Román,3,Santos Mercado,3532,San Martin del Pacahuara,1,U.E.  23 de Marzo,9003927,1,43,20,29,,49,4,0,,,,,
5,Federico Román,3,Santos Mercado,3532,San Martin del Pacahuara,1,U.E.  23 de Marzo,9003937,2,42,10,19,,37,5,0,,,,,
5,Federico Román,3,Santos Mercado,3888,Villa Victoria,1,U.E. 11 de Septiembre,9003947,1,23,65,4,,3,59,0,,,,,
5,Federico Román,3,Santos Mercado,3888,Villa Victoria,1,U.E. 11 de Septiembre,9003957,2,0,13,0,,1,10,0,,,,,
5,Federico Román,3,Santos Mercado,4267,Chiripa,25953,U. E. 25 de Mayo,9003967,1,18,1,27,,26,0,0,,,,,
5,Federico Román,3,Santos Mercado,4660,Comunidad San Martin de Pacahuara,32506,U.E. 1 de Abril,9003987,1,8,3,10,,30,2,0,,,,,
5,Federico Román,3,Santos Mercado,4661,Puerto Bolívar,32488,U.E. 1 de Mayo,9003977,1,0,20,1,,8,8,0,,,,,
